meta_id,meta_source,meta_created,meta_updated,id,documents,approval_type,supplement_number,action_date,fda_application_num,notes
d6fc21aeb0ed4fd8ac9d4ab1801eb1cf,,2016-07-26T04:53:08.068792+00:00,2016-07-26T04:47:38.632305+00:00,NDA022331-001,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2010/022331s001s002lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2010/022331s001,s002ltr.pdf""]}]",New or Modified Indication,1,2010-09-28,NDA022331,
05ccd117c2134a119009e8311d7e2f48,,2016-07-26T04:48:25.076716+00:00,2016-07-26T04:48:25.076716+00:00,NDA050405-012,[],New or Modified Indication,12,1987-02-17,NDA050405,Label is not available
f48d0d8b3e194214974f33364d393fa1,,2016-07-26T04:48:25.079526+00:00,2016-07-26T04:48:25.079526+00:00,NDA050405-005,[],New or Modified Indication,5,1986-08-21,NDA050405,Label is not available
702c13775691437fb01153957801584a,,2016-07-26T04:48:25.168490+00:00,2016-07-26T04:48:25.168490+00:00,NDA050405-053,[],New or Modified Indication,53,1974-10-04,NDA050405,Label is not available
193b7422ab8146cda603437dbeb97f84,,2016-07-26T04:55:30.372976+00:00,2016-07-26T04:55:30.372976+00:00,NDA022393-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2011/022393s004lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2011/022393s004ltr.pdf""]}]",New or Modified Indication,4,2011-06-16,NDA022393,
ca2bb73053e54ebc99f772b4aec46564,,2016-07-26T04:58:11.509628+00:00,2016-07-26T04:55:43.160940+00:00,NDA018735-002,[],New or Modified Indication,2,1986-09-10,NDA018735,Label is not available
3ae06b6ef5fb4ad4814c9ff0a173b5ca,,2016-07-26T04:58:11.493302+00:00,2016-07-26T04:55:43.153019+00:00,NDA018735-008,[],New or Modified Indication,8,1987-07-07,NDA018735,Label is not available
b331c9b9366346d08aa9d18e677e66fe,,2016-07-26T04:58:11.506716+00:00,2016-07-26T04:55:43.158342+00:00,NDA018735-003,[],New or Modified Indication,3,1986-10-21,NDA018735,Label is not available
9fc6d2c22c18469382aa14aeec5248d8,,2016-07-26T04:55:54.145336+00:00,2016-07-26T04:55:54.145336+00:00,NDA010515-022,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/1999/10515s22lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1999/10515s22ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/99/10515s022_Isuprel.pdf""]}]",New or Modified Indication,22,1999-05-04,NDA010515,
f007698248e24a809e94d27e047f2212,,2016-07-26T04:55:54.164058+00:00,2016-07-26T04:55:54.164058+00:00,NDA010515-007,[],New or Modified Indication,7,1986-10-08,NDA010515,Label is not available
c09100181a3e4e179f824c47d0ce549b,,2016-07-26T04:59:43.393613+00:00,2016-07-26T04:59:43.393613+00:00,NDA018593-006,[],New or Modified Indication,6,1986-12-16,NDA018593,Label is not available
ca57dcb5a8f0448db1b2d4cc022602cc,,2016-07-26T04:59:43.403220+00:00,2016-07-26T04:59:43.403220+00:00,NDA018593-004,[],New or Modified Indication,4,1986-12-16,NDA018593,Label is not available
6d78eb39422a489f9d217699eace9c30,,2016-07-26T05:12:36.394607+00:00,2016-07-26T05:12:36.394607+00:00,NDA019779-004,[],New or Modified Indication,4,1989-12-15,NDA019779,Label is not available
b3efd594f11d4d79947a271d839da666,,2016-07-26T05:21:24.021111+00:00,2016-07-26T05:21:24.021111+00:00,NDA021337-019,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021337s019lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021337s019ltr.pdf""]}]",New or Modified Indication,19,2005-10-14,NDA021337,
b2c507dea9634befad431373c9cb9f43,,2016-07-26T05:21:24.019611+00:00,2016-07-26T05:21:24.019611+00:00,NDA021337-021,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/021337s021lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/021337s021LTR.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2006/021337Orig1s021.pdf""]}]",New or Modified Indication,21,2006-08-10,NDA021337,
1172168010a74d9fb79c3e5bab40c3ce,,2016-07-26T05:21:24.022605+00:00,2016-07-26T05:21:24.022605+00:00,NDA021337-018,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021337s018lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021337s018ltr.pdf""]}]",New or Modified Indication,18,2005-05-18,NDA021337,
b44b44e4345c4ea6b8cc97a695eb299e,,2016-07-26T05:23:16.804772+00:00,2016-07-26T05:23:16.804772+00:00,NDA021437-002,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/21437se1-002_inspra_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/21437se1-002ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Medr_P3.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Medr_P4.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Chemr.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Pharmr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_Statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_BioPharmr.pdf""]}, {""name"": ""Administrative Document(s) & Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/21-437S002_Inspra_AdminCorres.pdf""]}]",New or Modified Indication,2,2003-10-07,NDA021437,
14c97ab0af1644f29bc4c365f1ed83ef,,2016-07-26T05:27:06.459900+00:00,2016-07-26T05:27:06.459900+00:00,NDA019862-003,[],New or Modified Indication,3,1996-10-28,NDA019862,Label is not available
2ab589acd93040969582711e68b81394,,2016-07-26T05:33:16.422273+00:00,2016-07-26T05:33:16.422273+00:00,NDA019487-007,[],New or Modified Indication,7,1992-11-23,NDA019487,Label is not available
720eed38e972493f8134293f9489ef98,,2016-07-26T05:33:42.714544+00:00,2016-07-26T05:33:42.714544+00:00,NDA016418-051,[],New or Modified Indication,51,1986-10-31,NDA016418,Label is not available
7d783b13e44c4d02b3338a526fec1c6d,,2016-07-26T05:33:42.727650+00:00,2016-07-26T05:33:42.727650+00:00,NDA016418-035,[],New or Modified Indication,35,1986-10-31,NDA016418,Label is not available
245032e4da764532a1529d7d81742870,,2016-07-26T05:33:42.726266+00:00,2016-07-26T05:33:42.726266+00:00,NDA016418-044,[],New or Modified Indication,44,1986-10-31,NDA016418,Label is not available
ab4c61ecfde54d3c883ee50109f5b18a,,2016-07-26T05:39:01.535012+00:00,2016-07-26T05:34:10.844272+00:00,NDA020080-004,[],New or Modified Indication,4,1996-05-22,NDA020080,Label is not available
3636cea9733d4aea9e41089f002259a5,,2016-07-26T05:55:46.051835+00:00,2016-07-26T05:55:46.051835+00:00,NDA020387-027,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/20387se1-027,slr015_hyzaar_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20387se1-027,slr015ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_Medr.pdf""]}, {""name"": ""Environmental Assessment"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_EAFONSI.pdf""]}, {""name"": ""Pharmacology Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_Pharmr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_Statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_BioPharmr.pdf""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_Admindocs.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-387S013_HYZAAR_Corres.pdf""]}]",New or Modified Indication,27,2003-09-30,NDA020387,
52a45791cca54edcbb2e4ee04cf3731c,,2016-07-26T06:55:13.601163+00:00,2016-07-26T06:55:13.601163+00:00,NDA005213-013,[],New or Modified Indication,13,1988-07-26,NDA005213,Label is not available
38d0716cd6574742982570a3cb5f8ea9,,2016-07-26T06:56:05.368386+00:00,2016-07-26T06:56:05.368386+00:00,NDA020671-014,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/020671s014lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/020671s014LTR.pdf""]}]",New or Modified Indication,14,2006-06-14,NDA020671,
77dadf759dd844899c2c1251c39e0ad5,,2016-07-26T06:56:05.391917+00:00,2016-07-26T06:56:05.391917+00:00,NDA020671-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/1998/20671s4lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20671s4ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_appltr.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_medr_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_medr_P3.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_clinphrmr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/20671s004_Hycamtin_admindocs.pdf""]}]",New or Modified Indication,4,1998-11-30,NDA020671,
1775919c2f444048805cd01f899ea842,,2016-07-26T07:02:58.623723+00:00,2016-07-26T07:02:58.623723+00:00,NDA019640-018,"[{""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/97/019640ap.pdf""]}]",New or Modified Indication,18,1997-03-11,NDA019640,Label is not available
d979aaae69fc45ecbf6a4d20fe404587,,2016-07-26T07:02:44.257730+00:00,2016-07-26T07:02:44.257730+00:00,BLA125057-232,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/125057s232lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/125057Orig1s232ltr.pdf""]}]",New or Modified Indication,232,2012-09-28,BLA125057,
82d4cd9164a94674a5302f3b9e8da16e,,2016-07-26T07:02:58.564746+00:00,2016-07-26T07:02:58.564746+00:00,NDA019640-068,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/019640s068lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2009/019640s068ltr.pdf""]}]",New or Modified Indication,68,2009-03-12,NDA019640,
bc1482eafe224840b2ec7d988c8e1961,,2016-07-26T07:02:58.567552+00:00,2016-07-26T07:02:58.567552+00:00,NDA019640-058,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2006/019640s058lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2006/019640s058ltr.pdf""]}]",New or Modified Indication,58,2006-11-01,NDA019640,
cf32b57cdd6444ae907caaadebeed579,,2016-07-26T07:02:58.641698+00:00,2016-07-26T07:02:58.641698+00:00,NDA019640-013,[],New or Modified Indication,13,1996-08-01,NDA019640,Label is not available
ee9a546518ff4638a1a81757c417fe66,,2016-07-26T07:02:58.588484+00:00,2016-07-26T07:02:58.588484+00:00,NDA019640-033,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/19640se1-033_humatropen_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/19640se1-033ltr.pdf""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/019640_S033_HUMATROPE_AP.pdf""]}]",New or Modified Indication,33,2003-07-25,NDA019640,
df9aa400cefb4064811423579ff14bc7,,2016-07-26T07:05:10.837134+00:00,2016-07-26T07:03:51.032790+00:00,NDA020563-035,[],New or Modified Indication,35,2002-10-25,NDA020563,Label is not available
546885e9592a4d488bc6ee7ba6ee0939,,2016-07-26T07:05:10.861914+00:00,2016-07-26T07:03:51.056962+00:00,NDA020563-012,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2000/20563S10-11-12-13LBL.PDF""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20563S10-11-12-13LTR.PDF""]}]",New or Modified Indication,12,2000-04-04,NDA020563,
489eeb2acd50414794ddc9ec913e5aed,,2016-07-26T07:04:57.849908+00:00,2016-07-26T07:04:57.849908+00:00,NDA022399-003,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2012/022399s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2012/022399s003ltr.pdf""]}]",New or Modified Indication,3,2012-06-06,NDA022399,
34009362db804a36b14a0658323800bb,,2016-07-27T02:03:36.457725+00:00,2016-07-26T07:06:33.144758+00:00,NDA021305-003,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2005/021305s003lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2005/021305s003ltr.pdf""]}]",New or Modified Indication,3,2005-05-19,NDA021305,
3145db0f187b4ea9bee0ce9218c533f1,,2016-07-26T07:05:35.416205+00:00,2016-07-26T07:05:35.416205+00:00,NDA020199-007,[],New or Modified Indication,7,1996-06-26,NDA020199,Label is not available
3e76da01006d4490b322e084da85ae64,,2016-07-26T07:06:54.772061+00:00,2016-07-26T07:06:54.772061+00:00,NDA018905-002,[],New or Modified Indication,2,1986-10-22,NDA018905,Label is not available
5a10e52f61e94367b89133ea28eb0468,,2016-07-26T07:09:12.162627+00:00,2016-07-26T07:09:12.162627+00:00,NDA018467-009,[],New or Modified Indication,9,1989-05-19,NDA018467,Label is not available
80924aff4383486d869dca4c2f90ce7b,,2016-07-26T07:09:12.148734+00:00,2016-07-26T07:09:12.148734+00:00,NDA018467-014,"[{""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18467-S013_HEPATOLITE%20KIT%20FOR%20THE%20PREPARATION%20OF%20TECHNETIUM%20TC%2099M%20DISOFENIN_APPROV.PDF""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18467-S013_HEPATOLITE%20KIT%20FOR%20THE%20PREPARATION%20OF%20TECHNETIUM%20TC%2099M%20DISOFENIN_PRNTLBL.PDF""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18467-S013_HEPATOLITE%20KIT%20FOR%20THE%20PREPARATION%20OF%20TECHNETIUM%20TC%2099M%20DISOFENIN_MEDR.PDF""]}, {""name"": ""Administrative Document(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18467-S013_HEPATOLITE%20KIT%20FOR%20THE%20PREPARATION%20OF%20TECHNETIUM%20TC%2099M%20DISOFENIN_ADMINDOCS.PDF""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/pre96/18467-S013_HEPATOLITE%20KIT%20FOR%20THE%20PREPARATION%20OF%20TECHNETIUM%20TC%2099M%20DISOFENIN_CORRES.PDF""]}]",New or Modified Indication,14,1993-12-29,NDA018467,Label is not available
e5ed578e4dc54d8eb3166a222b907f8a,,2016-07-26T07:32:51.716720+00:00,2016-07-26T07:32:51.716720+00:00,NDA020862-006,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2004/20862se1-006_hectorol_lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2004/20862se1-006ltr.pdf""]}]",New or Modified Indication,6,2004-04-23,NDA020862,
8d19d50362984bcb81431f7f90fa843b,,2016-07-26T07:50:30.672965+00:00,2016-07-26T07:50:30.672965+00:00,NDA018052-024,[],New or Modified Indication,24,1993-04-26,NDA018052,Label is not available
9eefdf8154554695ba85b009278570d6,,2016-07-26T07:54:43.955011+00:00,2016-07-26T07:54:43.955011+00:00,NDA020378-006,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2000/20378S6LTR.PDF""]}, {""name"": ""Review"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2000/20-378S-006_review.pdf""]}]",New or Modified Indication,6,2000-05-24,NDA020378,Label is not available
fd2de4a43c024369927026d1e25bc1e0,,2016-07-26T08:01:07.452227+00:00,2016-07-26T08:01:07.452227+00:00,NDA020329-001,[],New or Modified Indication,1,1998-02-04,NDA020329,Label is not available
7f4b905af9ba4a4b86ae197b62113bc1,,2016-07-26T08:00:51.237268+00:00,2016-07-26T08:00:51.237268+00:00,NDA021178-004,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2002/21178s4lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2002/21178se1-004ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-178S004_Glucovance_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-178S004_Glucovance_Prntlbl.pdf""]}, {""name"": ""Medical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-178S004_Glucovance_Medr.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-178S004_Glucovance_Chemr.pdf""]}, {""name"": ""Environmental Assessment"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-178S004_Glucovance_EAFONSI.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-178S004_Glucovance_Statr.pdf""]}, {""name"": ""Administrative Document(s) & Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2002/21-178S004_Glucovance_AdminCorres.pdf""]}]",New or Modified Indication,4,2002-09-30,NDA021178,
d6ad7b6fc3734f819cc66c3f80e7b260,,2016-07-26T08:04:57.600947+00:00,2016-07-26T08:04:57.600947+00:00,NDA020357-010,"[{""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/1998/20357s10ltr.pdf""]}, {""name"": ""Approval Letter, Medical Review(s), Chemistry Review(s), & EA/Fonsi"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020357s010_appltr_medr_chemr_EA.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020357s010_statr.pdf""]}, {""name"": ""Administrative Document(s)/Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/98/020357s010_admindocs_corres.pdf""]}]",New or Modified Indication,10,1998-10-22,NDA020357,Label is not available
2223b513a830496fb8d6dff468402d35,,2016-07-26T08:05:48.557895+00:00,2016-07-26T08:05:48.557895+00:00,NDA020637-016,"[{""name"": ""Label"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/label/2003/020637s016lbl.pdf""]}, {""name"": ""Letter"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/appletter/2003/20637se1-016ltr.pdf""]}, {""name"": ""Approval Letter(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_Approv.pdf""]}, {""name"": ""Printed Labeling"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_prntlbl.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_medr_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_medr_P2.pdf""]}, {""name"": ""Chemistry Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_chemr.pdf""]}, {""name"": ""Statistical Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_statr.pdf""]}, {""name"": ""Clinical Pharmacology Biopharmaceutics Review(s)"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_biopharmr.pdf""]}, {""name"": ""Part 1"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_admindocs_P1.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_admindocs_P2.pdf"", ""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_admindocs_P3.pdf""]}, {""name"": ""Correspondence"", ""urls"": [""http://www.accessdata.fda.gov/drugsatfda_docs/nda/2003/20-637S016_Gliadel_corres.pdf""]}]",New or Modified Indication,16,2003-02-25,NDA020637,
